@relation PE-weka.filters.unsupervised.attribute.Standardize

@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@data
0.232102,-0.101166,0.220664,-0.636106,-1.140158,1.295102,-0.209132,260
1.442774,1.256195,2.059961,-0.304551,0.076458,-0.237595,-1.953134,260
-0.373234,0.466808,0.096815,-0.801883,-0.184245,-0.237595,-1.128697,247
2.39168,4.288596,2.343234,0.19278,0.0268,0.273304,-0.114005,210
1.230089,0.081741,0.374817,0.027003,-0.233903,-0.237595,-0.716478,213
0.313904,0.428301,0.059924,1.353219,-0.75531,-0.493044,0.995814,164
-0.438676,1.371715,0.78721,-0.470328,0.72201,-0.237595,1.281196,228
0.13394,0.360915,2.277357,1.353219,0.908227,-0.748494,-0.526224,272
0.54295,0.418675,-0.592263,0.358557,-1.264303,-0.237595,-0.779897,189
0.673834,1.881928,0.709475,-0.801883,0.113701,0.784203,-1.065279,250
-0.422315,-2.016873,-0.374867,0.19278,-1.164987,1.550552,0.393341,237
-0.896768,0.630461,2.063914,0.19278,1.97587,0.528754,-0.431096,232
1.573658,0.389795,-0.493447,-0.96766,-0.519436,0.273304,-0.399387,267
-0.389594,-0.226312,-0.025717,0.358557,-3.200958,0.273304,1.122651,169
-0.700443,-0.014526,-0.691079,1.021665,-0.767725,-1.259392,-0.526224,203
1.410053,-0.466979,-0.973034,-0.470328,-1.22706,0.273304,-0.335969,240
-0.275071,-0.447726,-0.225984,0.358557,1.007542,-0.237595,-0.399387,220
0.51023,1.910808,-0.830739,-0.801883,-0.060101,-0.748494,-1.445788,239
-0.520478,-0.380339,-0.814928,1.353219,-1.835368,0.017855,-0.557933,222
-0.733163,-0.871299,-0.23916,0.027003,0.287504,-0.237595,-0.177423,250
-1.060372,-0.409219,0.312893,0.027003,-0.53185,0.784203,-0.970151,232
-0.029665,0.274274,0.702887,0.027003,-0.75531,1.550552,-0.399387,235
-1.534825,-0.957939,-0.517162,0.358557,0.014386,-0.237595,-0.145714,229
-1.453023,-1.227486,-0.675268,0.027003,-0.966356,-0.237595,0.868978,255
-1.027651,-0.399592,-0.514527,2.016328,0.225432,-1.259392,0.520177,189
-0.062386,-0.563246,-0.940095,-0.138774,-1.748467,-0.237595,0.80556,230
-0.99493,-1.352633,-0.146931,0.524334,-1.376033,-0.237595,0.678723,194
-0.340513,-0.380339,0.337926,0.027003,-0.171831,-0.237595,1.534869,224
0.804717,1.005901,1.20619,1.850551,0.299918,-0.237595,0.647014,161
0.788357,0.649715,0.196948,0.027003,0.957884,-0.237595,-0.811606,242
0.493869,-0.235939,1.191697,-0.801883,-0.482192,-0.237595,0.456759,248
1.29553,1.622008,2.000671,-1.133437,1.181345,-0.493044,-1.636043,216
-0.61864,1.467982,0.223299,2.347882,-0.271147,-1.514842,1.217778,189
-0.20963,1.881928,-0.178553,0.690111,0.064044,-0.237595,0.900687,213
0.003056,-1.525913,1.067848,0.358557,0.908227,0.528754,-0.526224,223
-1.191256,-1.150473,0.742413,0.027003,0.262675,-0.237595,0.107959,231
1.802704,-0.707646,-1.409142,-0.138774,-0.022858,-0.237595,-0.209132,220
1.27917,0.563075,1.895268,-1.299214,1.032371,1.039653,-0.494515,284
0.91924,0.784488,-1.202287,1.021665,1.293075,-0.237595,1.344615,190
0.412067,2.469155,0.025667,1.353219,-1.512592,-0.237595,1.50316,189
0.444788,0.900008,-0.025717,-1.133437,0.920641,1.039653,-0.240842,218
0.706555,-0.014526,0.247015,0.19278,-0.134588,-0.237595,2.200761,186
0.395707,-0.168552,1.102104,0.358557,-0.842211,1.039653,-1.001861,221
1.426414,1.747155,0.156105,0.855888,1.355147,-0.748494,1.408033,218
-1.273058,-0.380339,-0.471048,0.690111,-0.320804,0.784203,1.027523,200
0.379346,-0.120419,1.312912,2.016328,0.61028,1.295102,0.107959,189
-0.291432,0.543821,-0.525068,2.182105,-0.86704,-0.237595,0.393341,150
1.67182,0.370541,0.561909,0.027003,-0.395291,-0.237595,-0.082296,202
0.624753,0.351288,0.22857,0.524334,-0.53185,-0.237595,-0.082296,202
-1.74751,-0.505486,-0.891346,-0.304551,0.175774,2.06145,0.361632,229
-0.896768,-0.091539,2.008577,0.358557,-1.140158,1.039653,0.07625,204
0.592032,0.409048,-0.825469,-1.299214,-0.271147,1.550552,0.266504,251
-0.520478,0.861501,0.026985,0.855888,-0.457363,-0.237595,0.07625,198
-0.504117,1.448728,-1.303739,0.524334,-0.382877,1.295102,2.010506,213
0.199381,0.774861,-2.838682,1.353219,-1.189816,-0.237595,0.488468,165
-0.684082,-0.476606,-0.019129,-0.636106,-1.599493,0.784203,-0.65306,213
0.428427,-0.120419,0.219347,-1.133437,-0.333219,3.849597,-1.477498,253
-0.896768,-0.332206,-1.065262,7.321194,0.312333,-1.003943,-0.494515,195
-0.438676,-0.245566,-1.854474,-0.304551,-2.021585,-0.237595,0.107959,181
0.641113,3.056382,0.364277,0.690111,-0.271147,-0.493044,0.868978,216
-0.24235,0.283901,0.71211,0.524334,0.237846,0.784203,2.517852,193
0.444788,0.255021,-2.121936,0.855888,0.784082,-1.003943,1.249487,204
-0.373234,-0.909806,-0.473683,0.690111,-0.929113,0.784203,0.488468,191
-0.58592,0.264648,1.378789,0.19278,2.075185,-0.237595,1.027523,211
-0.520478,-0.101166,-0.365644,-0.304551,-0.30839,-0.237595,-0.589642,237
1.966308,1.564248,0.131071,2.845213,-1.711223,-0.237595,-0.272551,221
-1.74751,-2.036126,-0.72797,1.353219,-1.214645,-0.237595,0.868978,149
-0.405955,1.487235,0.565862,-0.470328,0.535793,-0.237595,0.329923,229
-0.20963,0.283901,-0.820198,-0.304551,-0.395291,-0.237595,0.647014,194
-0.487757,0.235768,-1.235226,0.524334,-0.395291,-0.237595,0.932396,186
0.16666,0.977021,-0.316895,-1.133437,-1.376033,-0.237595,-0.018878,251
0.330265,0.226141,1.322134,-0.470328,-0.30839,-0.237595,-0.30426,220
-0.733163,-0.245566,-1.158808,0.19278,-0.345633,-0.237595,-0.209132,213
-0.58592,-1.670313,-1.61468,1.518996,-0.035272,-0.237595,0.298214,204
-0.96221,0.351288,0.874168,0.358557,0.076458,-0.237595,1.376324,189
-0.864047,-0.813539,0.270731,-0.138774,1.317904,-0.493044,-0.494515,227
0.673834,-0.139672,-0.243112,-0.138774,-1.028428,0.784203,-0.462805,235
2.146273,1.111795,0.876803,0.690111,-1.016014,1.039653,0.615305,191
-0.389594,-0.688392,-1.037594,-0.470328,-1.040843,1.806001,-0.621351,227
-2.320126,-0.120419,-0.274734,2.513659,2.224159,-0.237595,0.488468,189
-0.96221,0.389795,0.030937,3.01099,2.013113,-0.237595,5.118001,279
-0.193269,0.197261,0.112625,0.19278,1.677923,0.528754,-0.240842,212
0.297544,1.516115,1.986178,0.19278,-0.072515,-1.514842,0.329923,221
-0.782245,1.978195,0.868898,0.358557,0.585451,1.039653,1.725124,221
-0.945849,-0.495859,-0.107405,0.358557,1.541364,-0.237595,-1.065279,189
0.101219,-0.120419,-0.702937,5.994977,-0.159417,-0.237595,-0.367678,205
0.117579,1.323581,-0.656823,1.353219,-0.19666,-0.237595,1.122651,150
0.084858,2.238115,0.025667,2.016328,0.337162,-0.493044,0.551887,216
-0.127827,1.429475,1.938747,1.187442,2.621421,-0.237595,1.344615,180
0.493869,-0.014526,0.938728,0.690111,-0.258732,1.550552,1.027523,221
-0.58592,-0.274446,-0.341929,1.021665,-0.08493,0.528754,1.15436,205
-0.095107,0.938515,-0.622566,1.353219,-0.817383,0.017855,-0.050587,199
-0.324153,-0.149299,0.096815,1.353219,-0.060101,-0.748494,-0.367678,203
2.03175,0.688221,2.360362,-0.138774,0.064044,0.528754,-0.462805,210
0.477509,0.226141,-0.070514,-0.138774,-0.718067,-0.237595,1.027523,207
0.608392,0.341661,0.318163,2.679436,0.908227,1.039653,-0.748188,220
-0.013304,1.564248,0.357689,1.353219,0.995128,-0.237595,0.234795,200
2.522563,1.448728,0.892614,0.358557,-0.842211,-1.003943,-0.335969,229
-0.700443,0.033608,0.911059,1.684773,1.069614,-0.237595,0.298214,189
0.183021,1.535368,0.592213,0.855888,0.83374,-0.237595,-0.494515,188
0.117579,2.478782,-0.581722,2.347882,-0.233903,-0.493044,-0.494515,250
-1.37122,2.979369,0.835959,2.679436,0.672352,-0.237595,5.276546,161
1.769983,1.073288,1.003288,0.358557,0.324747,1.039653,0.171377,237
1.557297,0.197261,1.788546,0.855888,-1.723638,-1.003943,-0.938442,212
0.870159,0.620835,0.694982,0.855888,2.671079,-0.237595,0.266504,234
-0.569559,-1.294873,-2.057376,0.690111,-1.525006,-0.748494,-0.494515,205
-1.37122,-0.264819,-0.148249,3.674098,-1.438105,-0.237595,1.88367,168
0.51023,0.707475,0.069146,0.524334,-0.593922,-0.237595,0.07625,210
1.835425,2.084088,0.052018,8.813188,0.771668,1.039653,3.088617,210
-0.520478,0.226141,-2.058693,0.027003,0.709595,-0.237595,0.393341,201
0.870159,0.591955,1.67392,0.027003,0.796496,1.039653,0.107959,221
0.035777,0.437928,0.801703,0.027003,0.299918,1.039653,-0.018878,231
-0.99493,-0.775032,-0.355104,0.690111,-0.233903,1.295102,-0.589642,204
-0.160548,-1.121593,0.033573,0.524334,-1.67398,0.528754,0.995814,237
0.362986,0.572701,0.177185,1.187442,-0.606337,-1.259392,1.725124,189
0.54295,0.033608,0.364277,-0.470328,-1.959512,-0.237595,-0.557933,210
-0.029665,0.370541,-1.294516,1.187442,-1.611908,-0.493044,0.393341,216
-0.095107,1.564248,-0.202269,0.358557,-0.19666,-0.493044,-0.494515,189
1.524577,0.794115,-0.083689,0.358557,0.72201,-0.237595,-0.272551,205
-0.814966,0.187634,-1.612045,0.19278,0.337162,1.550552,-0.684769,195
-0.929489,-0.303326,-0.465778,0.358557,0.771668,0.528754,-0.272551,248
-0.22599,-0.601752,1.243081,0.19278,-0.395291,-0.237595,-0.589642,237
-1.223977,0.745981,-0.023082,2.513659,-0.457363,-0.493044,1.027523,216
0.297544,-1.179353,-0.128486,0.855888,1.690337,-0.237595,0.742141,207
-0.291432,1.679768,2.032293,4.502984,0.709595,-0.237595,5.593638,250
0.395707,0.553448,1.463112,-0.636106,1.640679,-0.237595,-0.050587,236
-1.387581,-0.784659,-1.455257,-0.138774,-1.698809,-0.493044,-0.494515,226
-1.060372,1.313955,0.295765,-0.304551,0.225432,-0.237595,0.329923,209
-0.684082,-0.746152,-0.025717,-0.138774,-1.028428,3.338698,0.393341,220
-0.22599,-0.062659,-0.248383,-0.138774,-1.028428,-0.237595,-0.938442,238
0.13394,-0.168552,-0.157472,0.19278,-3.014741,0.273304,1.693415,189
-0.455036,0.139501,0.278636,1.021665,0.436477,-0.237595,1.217778,214
0.951961,-0.216686,1.756925,0.358557,-0.854626,0.528754,-0.145714,232
2.064471,2.035955,0.377453,-0.470328,0.001971,0.273304,-0.209132,240
-0.356873,0.322408,2.081042,2.016328,1.715166,-0.237595,0.107959,213
0.461148,1.198435,1.272068,3.674098,-1.065672,0.017855,0.044541,208
-1.191256,-0.698019,-0.430204,0.027003,2.162086,0.784203,-0.621351,194
-0.078746,-0.062659,-0.361692,-0.138774,-2.096071,-0.237595,0.583596,221
1.246449,0.052861,0.24438,-1.299214,0.386819,3.338698,-0.209132,270
-0.97857,1.853048,1.289196,0.855888,-0.842211,-1.514842,2.676398,189
-1.093093,0.149128,-1.596234,-0.138774,-0.209074,-0.237595,-0.716478,233
-0.307792,-0.447726,0.883391,-0.636106,-1.164987,-0.237595,0.393341,249
-0.160548,-0.389966,-0.558006,0.855888,-0.842211,1.550552,0.107959,226
-0.193269,-0.428472,0.070464,0.524334,1.86414,-0.237595,0.044541,209
0.395707,0.033608,0.390628,0.358557,0.920641,-0.237595,1.217778,194
2.375319,-0.149299,-0.123216,0.524334,0.759253,-0.237595,2.676398,209
2.833411,1.824168,0.860993,0.855888,1.082029,-0.237595,-0.748188,229
-0.307792,-0.515112,-0.025717,0.027003,-0.407706,1.295102,-0.462805,229
1.6391,1.198435,-0.228619,0.358557,1.082029,-0.493044,-0.145714,229
-1.322139,-0.207059,-0.075784,-0.304551,1.938626,-0.237595,-0.114005,221
1.26281,0.486061,-0.025717,0.358557,-0.444949,-0.237595,-0.462805,214
-0.765884,-0.284072,-0.531655,0.358557,1.876554,-0.237595,-0.050587,215
-0.291432,0.052861,-0.602803,-0.138774,2.174501,-0.237595,0.012831,221
-0.455036,-1.044579,0.463093,0.358557,-0.122173,-0.237595,-0.462805,210
0.248463,-0.611379,-0.446015,-0.470328,0.374405,-0.237595,0.139668,207
0.821078,-0.187806,0.506572,1.021665,-0.842211,-0.237595,-0.367678,207
-0.20963,0.649715,-0.032305,0.027003,1.044786,-0.237595,-0.462805,220
0.951961,0.611208,0.912377,-0.636106,2.025527,-0.237595,0.583596,225
-1.093093,0.880755,0.875486,1.353219,0.039215,0.273304,-1.255534,189
0.330265,1.256195,-0.546148,1.684773,-0.233903,-1.514842,1.217778,190
-0.405955,-0.919433,0.02962,0.358557,1.268246,-0.237595,1.090942,222
-0.635001,0.659341,0.57772,0.690111,1.553778,-0.237595,-0.209132,197
-0.127827,-0.476606,-0.091594,0.690111,0.895812,-0.237595,2.264179,195
0.395707,0.928888,-0.357739,-0.138774,-1.264303,-0.237595,2.23247,225
1.131926,-0.505486,0.609341,-0.470328,0.312333,-0.493044,-0.494515,264
0.003056,-1.294873,-0.539561,0.358557,-0.184245,-0.237595,0.551887,234
0.215742,0.399421,1.098151,-0.304551,0.995128,0.273304,1.756833,226
-1.35486,-0.842419,-0.45392,0.027003,1.417219,-0.237595,0.456759,233
-1.518464,-0.861673,-1.49083,-1.630768,-1.090501,-0.237595,-1.38237,237
0.706555,0.226141,-1.004655,-0.636106,-1.649151,-0.493044,-0.494515,228
-1.35486,-0.187806,-0.091594,0.855888,0.014386,-0.237595,-0.557933,180
0.592032,0.052861,0.049383,-0.96766,0.672352,-0.237595,-1.636043,234
0.493869,-0.158926,-0.424934,-0.636106,-1.202231,-0.237595,-0.557933,224
0.16666,-0.389966,-0.305037,-1.630768,0.200603,-0.748494,1.725124,265
1.082845,0.004728,-0.534291,-0.138774,-0.382877,-0.237595,-0.145714,215
0.019417,0.418675,-0.082372,0.524334,0.25026,-0.493044,0.837269,229
-0.291432,-0.053032,-1.102154,0.027003,-0.842211,-0.237595,0.361632,213
0.346625,-1.410393,-0.025717,0.524334,-1.028428,-0.493044,0.393341,235
-0.389594,-0.072286,-0.293179,0.19278,0.324747,-0.237595,0.329923,228
-0.61864,-0.245566,-0.066561,-0.138774,-0.581508,-0.237595,0.044541,231
-0.896768,0.052861,0.225935,0.19278,0.560622,-0.237595,-0.30426,216
0.346625,1.236941,1.557975,0.358557,1.330318,-0.237595,0.07625,251
2.064471,0.851875,1.394599,0.358557,0.13853,-0.237595,0.868978,205
0.362986,-0.736526,-0.580405,0.19278,-0.693238,-0.237595,0.964105,214
0.035777,-0.659512,-0.791212,1.353219,0.25026,-0.237595,2.200761,197
0.804717,-0.197432,-0.970399,1.021665,1.16893,-0.493044,1.122651,216
1.033763,1.776035,-0.420981,-0.304551,-1.065672,-0.237595,-0.938442,189
0.199381,0.100994,0.272049,1.187442,-0.320804,-0.237595,1.186069,207
-2.172882,-1.160099,-1.573836,-0.96766,0.510964,-0.237595,-1.287243,245
0.297544,0.004728,0.467046,-0.304551,0.870983,-0.493044,-0.177423,216
-0.487757,-0.409219,0.413026,-0.304551,1.181345,-0.237595,2.644689,225
0.035777,-0.235939,0.096815,1.684773,-0.221489,-0.237595,1.344615,206
1.393693,0.245394,1.241764,1.021665,-0.482192,-0.237595,-0.906733,197
-0.733163,0.052861,0.8465,0.027003,0.039215,-0.237595,-0.018878,254
1.491856,1.092541,0.749001,0.358557,-0.072515,-0.237595,0.837269,208
-0.455036,-1.015699,-0.211491,0.027003,1.764824,1.806001,-0.272551,205
0.428427,0.409048,-0.3248,-0.304551,-0.842211,-1.259392,-0.145714,204
-1.011291,-0.957939,0.326068,1.353219,2.373132,-0.237595,1.756833,189
-0.455036,-1.439273,-1.382791,1.187442,-0.581508,2.3169,0.107959,211
0.984682,0.755608,0.098132,-0.138774,-1.003599,-1.514842,-0.30426,229
-0.046025,-0.361086,0.192996,0.027003,0.312333,-0.493044,0.171377,228
-0.667722,-0.495859,1.298418,0.027003,0.659937,1.039653,-1.128697,232
-0.258711,-0.659512,-0.335341,-1.133437,0.150945,0.784203,-0.272551,244
0.804717,0.341661,2.345869,0.690111,1.342732,1.039653,0.361632,205
-0.029665,-0.698019,1.121867,1.353219,1.293075,-0.237595,0.932396,229
0.248463,0.890381,2.154825,0.19278,1.193759,-0.493044,0.837269,216
0.984682,2.286248,2.186446,1.187442,0.039215,-0.493044,1.090942,216
0.428427,0.043234,1.376154,1.187442,1.131687,-0.237595,1.50316,202
1.001043,-0.592126,1.228588,0.19278,1.491706,-0.237595,-0.209132,213
-0.716803,-0.688392,0.171915,0.027003,0.796496,0.017855,-1.001861,235
-0.176909,-0.919433,1.610677,-0.96766,0.83374,-0.237595,0.266504,226
0.330265,-0.996446,0.357689,0.19278,0.597865,-0.237595,-0.050587,238
1.066484,-0.678766,1.806992,0.358557,0.13853,-0.237595,1.090942,237
1.704541,-0.996446,1.663379,-0.138774,0.759253,-0.237595,-1.826298,218
1.491856,0.100994,-0.032305,0.358557,0.970299,-0.237595,-0.082296,200
-1.223977,-0.929059,0.737143,0.19278,-1.525006,-0.237595,-0.367678,212
0.379346,-0.207059,-0.053386,0.027003,0.349576,0.784203,0.488468,201
0.984682,0.832621,0.357689,2.182105,1.069614,-0.493044,-0.494515,164
-0.356873,0.120248,2.368267,1.021665,0.287504,-0.237595,0.77385,230
0.624753,3.470329,0.125801,0.524334,-1.003599,-0.493044,0.012831,216
0.52659,-0.322579,1.278655,0.524334,1.516535,-0.237595,1.090942,221
0.493869,0.745981,0.992747,0.524334,0.088873,-0.237595,-0.399387,232
-0.291432,-0.880926,0.401168,0.19278,-0.842211,-1.003943,0.298214,239
-1.191256,-0.207059,-0.025717,-0.304551,-1.028428,1.806001,-1.318952,240
-1.273058,-0.495859,-0.341929,-0.138774,-1.239474,-0.237595,-1.001861,183
1.590018,-0.457352,-0.99675,0.027003,-0.444949,2.3169,-0.589642,199
-1.093093,0.072114,0.685759,0.027003,0.051629,1.806001,-0.970151,227
-0.569559,0.283901,-0.501352,0.855888,-1.016014,-1.003943,1.312906,247
-1.780231,-0.072286,-0.044163,0.358557,1.156516,0.017855,-0.431096,205
2.326238,-0.053032,0.256238,0.358557,1.069614,-0.237595,-0.335969,219
0.608392,1.448728,1.430173,0.524334,0.72201,-1.259392,1.122651,248
-0.684082,-1.140846,1.506591,1.353219,1.578607,-0.237595,0.615305,198
0.821078,0.332035,0.111308,-0.304551,1.268246,-0.237595,-0.589642,231
-0.127827,-0.515112,-0.506622,0.690111,-0.64358,-0.237595,0.139668,219
0.461148,-0.341832,-0.065244,0.358557,1.019957,-0.237595,-0.811606,229
0.330265,-0.187806,1.920301,0.358557,-2.158144,-0.237595,1.122651,215
0.297544,-0.717272,0.955856,-0.304551,-0.482192,-0.493044,0.361632,216
1.197368,1.159928,0.515795,2.182105,0.957884,-0.237595,0.266504,189
0.1503,0.476435,1.561928,0.358557,1.50412,-0.237595,0.044541,195
0.248463,0.707475,-0.025717,0.855888,-1.028428,-1.003943,0.488468,191
1.524577,0.678595,-0.0244,0.027003,0.982713,1.039653,-0.811606,226
1.426414,1.015528,1.152171,0.027003,0.188188,0.273304,-0.875024,215
-0.193269,0.553448,1.373519,0.358557,1.429634,0.273304,-0.30426,221
0.13394,-0.447726,0.214077,-0.470328,-2.257459,1.039653,-0.811606,229
-0.880407,-1.208233,-0.31426,0.855888,1.156516,0.017855,0.42505,213
-0.144188,-0.948313,0.575085,1.187442,0.088873,-0.493044,0.266504,220
-1.583906,-1.400766,-0.369597,0.358557,-0.358048,0.528754,0.012831,211
-0.275071,-0.736526,1.41041,-0.470328,0.473721,0.784203,1.312906,232
-0.733163,0.774861,0.116578,-0.304551,-0.42012,-0.493044,0.298214,221
0.232102,0.871128,-0.077101,1.021665,1.0572,-0.237595,1.978797,223
-0.700443,1.294701,2.140332,1.021665,-0.482192,-1.514842,2.676398,195
2.522563,0.688221,1.739797,-0.138774,0.548207,-1.003943,0.77385,237
-0.193269,-0.370712,-0.543513,-0.470328,0.759253,1.039653,0.107959,221
-1.992917,-1.323753,-0.129803,-0.138774,0.213017,1.295102,0.42505,216
0.493869,1.544995,0.824101,0.524334,0.200603,-1.003943,0.456759,195
-0.062386,-0.909806,0.096815,0.027003,-1.239474,-0.237595,0.361632,245
-0.684082,0.226141,-0.633107,-0.636106,-0.283561,1.806001,-0.748188,216
0.968322,0.514941,-0.212809,0.524334,-0.295976,1.039653,0.615305,207
-1.174895,-0.669139,2.113981,-0.470328,0.622694,1.550552,0.393341,259
-0.095107,-0.110792,0.401168,0.19278,0.995128,-0.237595,0.044541,221
-0.96221,-0.370712,0.71211,-0.304551,-0.916698,2.06145,-1.03357,229
-1.534825,-0.168552,1.876822,1.021665,1.106858,-1.514842,1.947088,197
0.821078,0.418675,1.05072,-0.636106,1.231002,-1.003943,-0.970151,250
-1.845673,-0.110792,0.117896,0.19278,0.784082,1.295102,2.549561,204
0.853799,2.825342,2.129791,1.353219,1.156516,-0.237595,1.186069,198
0.248463,-0.014526,2.959846,-0.470328,0.808911,0.784203,-0.906733,230
0.199381,0.004728,0.183773,2.182105,-0.010443,-0.237595,-0.145714,220
-0.487757,0.206888,1.776688,-0.801883,1.293075,4.105046,-1.540916,248
-1.387581,-1.304499,-1.046817,-1.133437,2.211744,2.827799,-1.065279,245
-0.782245,-0.601752,1.138995,1.684773,0.399234,-1.514842,1.915379,197
-0.438676,-0.534366,1.337945,-0.801883,0.312333,1.039653,-0.114005,229
1.67182,1.593128,-0.075784,-0.304551,1.442048,0.017855,-1.128697,241
-0.831326,0.582328,1.496051,0.358557,0.126116,-0.493044,0.139668,205
-0.095107,-0.880926,-0.984892,-0.470328,1.119272,-0.493044,0.837269,231
0.493869,-0.053032,1.305006,0.855888,-0.122173,-0.748494,-0.621351,209
-0.062386,1.448728,1.063895,1.021665,0.200603,-1.259392,-0.494515,197
0.101219,0.158754,0.692346,-0.304551,0.424063,1.039653,0.361632,229
0.199381,-0.457352,-0.363009,0.027003,0.064044,0.273304,-0.177423,205
-1.011291,0.678595,-0.111358,-0.138774,0.684766,-0.237595,1.788542,221
1.524577,0.803741,0.221982,0.855888,1.752409,1.039653,0.647014,232
1.410053,4.124942,0.436742,1.353219,-0.42012,-0.493044,-0.494515,197
0.493869,0.851875,1.286561,0.524334,-0.010443,-0.748494,0.900687,220
-0.651361,-0.515112,1.622535,-0.138774,1.653094,-0.237595,-0.589642,240
0.90288,-0.370712,2.165365,-0.304551,1.305489,-0.237595,0.044541,237
-0.373234,-0.534366,-0.181188,0.690111,-0.42012,-0.237595,0.234795,216
-0.258711,-0.784659,0.268096,0.19278,-0.507021,-0.237595,0.615305,215
-0.569559,-0.187806,-0.395948,-0.138774,0.49855,-0.237595,0.900687,219
1.148287,0.476435,0.340561,0.19278,-0.444949,-0.237595,-0.431096,216
0.641113,0.514941,0.146882,1.187442,1.826896,-0.493044,-0.494515,221
0.951961,0.226141,-0.016494,1.187442,-1.624322,-0.237595,-0.114005,205
0.003056,0.380168,0.219347,-0.304551,0.262675,-0.493044,-0.494515,244
0.183021,0.948141,0.93741,-0.304551,2.671079,-0.237595,-0.621351,245
0.395707,-0.024152,0.38931,0.027003,1.715166,0.273304,0.107959,195
-0.013304,-1.150473,-1.171984,-0.470328,-0.258732,1.039653,-0.367678,240
-0.22599,-0.245566,1.6199,0.027003,1.330318,0.017855,0.647014,229
-1.74751,-1.256366,-1.036276,-0.138774,1.628265,1.039653,-0.494515,237
0.199381,-0.053032,1.272068,-0.96766,1.0572,1.295102,-0.494515,240
-1.305779,-0.293699,-0.615979,0.19278,-0.705652,0.273304,-0.494515,216
-0.945849,-0.486232,-0.390678,-0.96766,0.659937,1.295102,-0.494515,245
-0.160548,1.400595,0.755589,-0.138774,0.61028,-1.514842,-0.494515,232
0.804717,0.023981,-0.579087,0.855888,1.851725,-1.259392,-0.494515,228
1.966308,1.121421,1.610677,-0.801883,-0.184245,-1.514842,-0.494515,253
1.868146,0.341661,2.185128,0.855888,-0.730481,1.295102,-0.494515,229
-0.438676,0.678595,0.494714,2.016328,-0.469778,-1.003943,-0.494515,217
0.248463,0.023981,-0.990162,-0.138774,-0.842211,-0.237595,0.234795,230
2.358959,0.726728,0.407756,-0.96766,-0.382877,2.3169,-0.177423,246
0.199381,0.178008,-0.03494,-0.138774,1.888968,0.017855,-0.494515,238
0.755636,-0.216686,1.108692,0.358557,1.218588,0.017855,-0.494515,216
-0.651361,-0.476606,-1.050769,0.358557,1.367561,-0.748494,0.139668,213
-0.831326,-0.101166,1.395917,0.027003,1.181345,1.039653,1.059233,220
0.428427,0.514941,0.600118,0.19278,0.361991,-1.259392,0.456759,213
0.199381,-0.081912,0.793798,-0.138774,0.771668,1.550552,-0.30426,237
-0.520478,-0.168552,-0.650235,0.855888,0.374405,0.017855,2.264179,197
0.281183,0.842248,0.801703,0.690111,1.156516,-1.259392,-0.050587,232
1.131926,1.131048,0.990112,0.690111,1.131687,-1.514842,-0.050587,205
-1.420302,-0.582499,1.199602,0.027003,1.739995,0.017855,0.42505,221
-0.814966,0.072114,1.198285,0.19278,1.218588,1.550552,-0.335969,213
0.624753,0.428301,-0.096865,-0.470328,-0.08493,0.528754,-0.716478,204
-0.471397,0.591955,2.129791,-0.636106,0.573036,0.528754,-0.779897,208
-0.61864,-0.043406,-0.828104,-0.470328,-0.19666,-0.493044,-1.445788,227
-2.401928,-0.149299,-0.293179,1.187442,0.61028,0.017855,-0.209132,195
-0.58592,-0.813539,-0.80307,-0.138774,-0.842211,-1.003943,2.359307,189
-0.864047,-0.563246,0.349784,1.187442,-0.693238,-0.748494,0.234795,188
0.951961,0.043234,0.364277,-0.304551,-0.916698,-0.493044,2.61298,253
-1.420302,0.332035,0.581672,0.855888,-0.556679,-0.493044,-0.050587,212
0.788357,0.255021,1.312912,0.358557,0.709595,-0.748494,1.217778,171
-0.667722,-0.149299,0.026985,0.358557,0.076458,-1.259392,0.07625,219
0.019417,-1.198606,1.613312,0.855888,0.970299,-0.748494,0.456759,212
-1.518464,0.023981,-0.219397,1.021665,-0.482192,0.528754,-0.494515,205
0.673834,-0.370712,0.564544,-1.133437,0.659937,1.039653,-0.145714,246
-1.960196,-1.294873,-0.320848,-0.304551,0.25026,0.017855,-1.38237,241
0.117579,0.505315,1.88868,0.027003,-0.494607,-0.748494,-0.335969,251
-0.765884,-1.545166,0.470998,0.19278,-0.606337,0.017855,-0.335969,220
-1.158535,-0.409219,0.615929,0.524334,-0.134588,0.273304,-0.050587,237
1.6391,1.612382,0.192996,0.690111,0.0268,-1.259392,-0.335969,219
0.068498,0.437928,1.647569,0.524334,1.727581,-0.237595,-1.096988,214
1.491856,-0.495859,-0.312943,0.19278,-0.953942,-0.237595,0.139668,221
-1.223977,-1.747326,-1.194382,0.358557,2.19933,-0.237595,0.837269,215
-0.356873,-0.120419,-0.452603,0.027003,-1.661565,-0.237595,0.139668,213
-0.831326,-0.293699,-0.66868,2.016328,-0.457363,-0.237595,0.80556,187
0.428427,1.631635,-0.493447,0.358557,1.764824,-0.237595,-0.050587,176
1.033763,2.806089,0.207489,1.850551,2.236573,-0.237595,0.710432,159
-0.716803,0.043234,-0.791212,0.855888,0.870983,-0.237595,-0.209132,213
0.232102,0.014354,-0.820198,-0.636106,-1.413276,-0.237595,-1.540916,229
